Data,Cidade,Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
30/10/2022,Colorado do Oeste - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,33,50,95,NW,Fracos/Moderados
04/10/2022,Conceicao do Araguaia - PA,Claro a parcialmente nublado,Estavel,21,35,35,95,NE - SE,Fracos/Moderados
05/10/2022,Conceicao do Araguaia - PA,Claro a parcialmente nublado,Estavel,21,35,35,95,NE - SE,Fracos/Moderados
06/10/2022,Conceicao do Araguaia - PA,Claro a parcialmente nublado,Estavel,21,35,35,95,NE - SE,Fracos/Moderados
07/10/2022,Conceicao do Araguaia - PA,Claro a parcialmente nublado,Estavel,21,35,35,95,NE - SE,Fracos/Moderados
08/10/2022,Conceicao do Araguaia - PA,Claro a parcialmente nublado,Estavel,21,36,35,95,NE - SE,Fracos/Moderados
09/10/2022,Conceicao do Araguaia - PA,Claro a nublado,Estavel,22,37,35,95,NE - SE,Fracos/Moderados
10/10/2022,Conceicao do Araguaia - PA,Poucas nuvens a parcialmente nublado com chuva em areas isoladas a qualquer hora do dia,Estavel,24,34,40,95,NE - SE,Fracos/Moderados
11/10/2022,Conceicao do Araguaia - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Elevacao,23,31,60,100,SE - NE,Fracos/Moderados
13/10/2022,Conceicao do Araguaia - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,34,60,100,SE - NE,Fracos/Moderados
14/10/2022,Conceicao do Araguaia - PA,Claro a parcialmente nublado,Estavel,23,37,30,85,SE - NE,Fracos/Moderados
15/10/2022,Conceicao do Araguaia - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Declinio,23,34,60,100,E - NE,Fracos/Moderados
16/10/2022,Conceicao do Araguaia - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,34,60,100,E - NE,Fracos/Moderados
17/10/2022,Conceicao do Araguaia - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,34,60,100,E - NE,Fracos/Moderados
18/10/2022,Conceicao do Araguaia - PA,Claro a parcialmente nublado,Estavel,22,36,40,95,E - NE,Fracos/Moderados
19/10/2022,Conceicao do Araguaia - PA,Claro a parcialmente nublado,Estavel,22,36,40,95,E - NE,Fracos/Moderados
20/10/2022,Conceicao do Araguaia - PA,Claro a parcialmente nublado,Estavel,22,36,40,95,E - NE,Fracos/Moderados
21/10/2022,Conceicao do Araguaia - PA,Claro a parcialmente nublado,Estavel,22,36,40,95,E - NE,Fracos/Moderados
22/10/2022,Conceicao do Araguaia - PA,Encoberto a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Estavel,22,32,50,95,E - NE,Fracos/Moderados
23/10/2022,Conceicao do Araguaia - PA,Encoberto a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Estavel,22,32,50,95,E - NE,Fracos/Moderados
24/10/2022,Conceicao do Araguaia - PA,Parcialmente nublado a encoberto com pancadas de chuva e trovoadas a tarde e a noite,Estavel,22,33,50,100,E - NE,Fracos/Moderados
25/10/2022,Conceicao do Araguaia - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Declinio,23,30,65,100,SW - NE,Fracos/Moderados
26/10/2022,Conceicao do Araguaia - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde,Elevacao,23,34,60,100,SE - NE,Fracos/Moderados
27/10/2022,Conceicao do Araguaia - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Estavel,23,32,60,100,SE - NE,Fracos/Moderados
28/10/2022,Conceicao do Araguaia - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,31,65,100,SE - NE,Fracos/Moderados
29/10/2022,Conceicao do Araguaia - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,31,65,100,SE - NE,Fracos/Moderados
30/10/2022,Conceicao do Araguaia - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,32,65,100,SE - NE,Fracos/Moderados
31/10/2022,Conceicao do Araguaia - PA,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,32,65,100,SE - NE,Fracos/Moderados
04/10/2022,Concordia do Para - PA,Poucas nuvens a nublado com pancadas de chuva a tarde,Estavel,23,34,45,95,SE - E,Fracos/Moderados
05/10/2022,Concordia do Para - PA,Poucas nuvens a nublado com pancadas de chuva a tarde,Estavel,23,34,45,95,SE - E,Fracos/Moderados
06/10/2022,Concordia do Para - PA,Poucas nuvens a nublado com pancadas de chuva a tarde,Estavel,23,34,45,95,SE - E,Fracos/Moderados
07/10/2022,Concordia do Para - PA,Poucas nuvens a nublado com pancadas de chuva a tarde,Estavel,23,34,45,95,SE - E,Fracos/Moderados
08/10/2022,Concordia do Para - PA,Poucas nuvens a nublado,Estavel,23,34,45,95,SE - E,Fracos/Moderados
09/10/2022,Concordia do Para - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,24,32,55,95,SE - E,Fracos/Moderados
10/10/2022,Concordia do Para - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,25,34,50,95,SE - NE,Fracos/Moderados
11/10/2022,Concordia do Para - PA,Poucas nuvens a nublado,Estavel,23,34,50,100,E - NE,Fracos/Moderados
13/10/2022,Concordia do Para - PA,Poucas nuvens a nublado,Estavel,23,34,50,95,E - NE,Fracos/Moderados
14/10/2022,Concordia do Para - PA,Claro a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,34,50,95,E - NE,Fracos/Moderados
15/10/2022,Concordia do Para - PA,Claro a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,34,55,100,E - NE,Fracos/Moderados
16/10/2022,Concordia do Para - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,33,55,100,E - NE,Fracos/Moderados
17/10/2022,Concordia do Para - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,33,55,100,E - NE,Fracos/Moderados
18/10/2022,Concordia do Para - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,33,55,100,E - NE,Fracos/Moderados
19/10/2022,Concordia do Para - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,55,100,E - NE,Fracos/Moderados
20/10/2022,Concordia do Para - PA,Poucas nuvens a nublado,Estavel,23,33,55,100,E - NE,Fracos/Moderados
21/10/2022,Concordia do Para - PA,Poucas nuvens a nublado,Estavel,23,34,50,100,E - NE,Fracos/Moderados
22/10/2022,Concordia do Para - PA,Poucas nuvens a nublado,Estavel,23,34,50,100,E - NE,Fracos/Moderados
23/10/2022,Concordia do Para - PA,Poucas nuvens a nublado,Estavel,23,34,45,95,E - NE,Fracos/Moderados
24/10/2022,Concordia do Para - PA,Poucas nuvens a nublado,Estavel,23,34,45,95,E - NE,Fracos/Moderados
25/10/2022,Concordia do Para - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,34,50,95,E - NE,Fracos/Moderados
26/10/2022,Concordia do Para - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde,Declinio,23,32,60,100,E - NE,Fracos/Moderados
27/10/2022,Concordia do Para - PA,Parcialmente nublado a nublado com chuva e trovoadas a tarde,Estavel,23,32,60,100,E - NE,Fracos/Moderados
28/10/2022,Concordia do Para - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,32,55,100,E - NE,Fracos/Moderados
29/10/2022,Concordia do Para - PA,Poucas nuvens a nublado,Estavel,23,33,60,100,E - NE,Fracos/Moderados
30/10/2022,Concordia do Para - PA,Poucas nuvens a nublado,Estavel,23,33,55,95,E - NE,Fracos/Moderados
31/10/2022,Concordia do Para - PA,Poucas nuvens a nublado,Estavel,23,33,55,95,E - NE,Fracos/Moderados
04/10/2022,Corumbiara - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,33,40,95,NW - N,Fracos
05/10/2022,Corumbiara - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,35,40,95,NW - N,Fracos/Moderados
06/10/2022,Corumbiara - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,35,45,95,NW - N,Fracos/Moderados
07/10/2022,Corumbiara - RO,Encoberto com chuva,Declinio,22,28,60,100,SE,Fracos/Moderados
08/10/2022,Corumbiara - RO,Nublado a encoberto com chuva,Estavel,21,30,60,100,E - NE,Fracos/Moderados
09/10/2022,Corumbiara - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,32,50,95,W - SW,Fracos
10/10/2022,Corumbiara - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,50,95,W - SW,Fracos
11/10/2022,Corumbiara - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,34,50,95,NE,Fracos
12/10/2022,Corumbiara - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,34,50,95,NE,Fracos
13/10/2022,Corumbiara - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,55,95,NE,Fracos
14/10/2022,Corumbiara - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,55,95,NE,Fracos
15/10/2022,Corumbiara - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a qualquer hora do dia,Estavel,22,32,60,100,NE,Fracos
16/10/2022,Corumbiara - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,60,100,NE,Fracos
17/10/2022,Corumbiara - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,34,55,95,NE,Fracos
18/10/2022,Corumbiara - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,55,95,NE,Fracos
19/10/2022,Corumbiara - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,55,95,NE,Fracos
20/10/2022,Corumbiara - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,50,90,NE,Fracos
21/10/2022,Corumbiara - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,50,90,NE,Fracos
22/10/2022,Corumbiara - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,33,50,90,NE,Fracos
23/10/2022,Corumbiara - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,33,50,90,NE,Fracos
24/10/2022,Corumbiara - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,25,33,50,90,NE,Fracos
25/10/2022,Corumbiara - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,30,55,100,NW - NE,Fracos
26/10/2022,Corumbiara - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,33,40,80,NW - N,Fracos
27/10/2022,Corumbiara - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,34,40,80,NW - NE,Fracos
28/10/2022,Corumbiara - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,34,40,80,N - NE,Fracos
29/10/2022,Corumbiara - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,55,100,NW - N,Fracos
30/10/2022,Corumbiara - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,33,50,95,NW,Fracos/Moderados
04/10/2022,Costa Marques - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,32,50,95,NW - N,Fracos
05/10/2022,Costa Marques - RO,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,34,45,95,N - NE,Fracos
06/10/2022,Costa Marques - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,35,50,95,NW - SW,Fracos
07/10/2022,Costa Marques - RO,Encoberto com chuva,Declinio,22,29,70,100,SE,Fracos/Moderados
08/10/2022,Costa Marques - RO,Nublado a encoberto com chuva,Estavel,21,30,65,100,SW - NW,Fracos
09/10/2022,Costa Marques - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,32,60,100,NW,Fracos
10/10/2022,Costa Marques - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,60,100,NW,Fracos
11/10/2022,Costa Marques - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,34,50,95,NE,Fracos
12/10/2022,Costa Marques - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,34,55,100,NE,Fracos
13/10/2022,Costa Marques - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,34,55,100,NE,Fracos
14/10/2022,Costa Marques - RO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,23,33,55,95,NE,Fracos
15/10/2022,Costa Marques - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a qualquer hora do dia,Estavel,23,32,60,100,NE,Fracos
16/10/2022,Costa Marques - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a qualquer hora do dia,Estavel,23,32,60,100,NE,Fracos
17/10/2022,Costa Marques - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,24,33,55,95,NE,Fracos
18/10/2022,Costa Marques - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,55,95,NE,Fracos
19/10/2022,Costa Marques - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,55,95,NE,Fracos
20/10/2022,Costa Marques - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,50,90,NE,Fracos
21/10/2022,Costa Marques - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,32,50,90,NE,Fracos
22/10/2022,Costa Marques - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,33,50,90,NE,Fracos
23/10/2022,Costa Marques - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,33,50,90,NE,Fracos
24/10/2022,Costa Marques - RO,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,33,50,90,NE,Fracos
25/10/2022,Costa Marques - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,31,65,100,W - NW,Fracos
26/10/2022,Costa Marques - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,55,100,NW - NE,Fracos
27/10/2022,Costa Marques - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,55,100,NW - NE,Fracos
28/10/2022,Costa Marques - RO,Nublado a encoberto com chuva,Estavel,23,29,65,100,NW - NE,Fracos
29/10/2022,Costa Marques - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,60,100,NW - N,Fracos
30/10/2022,Costa Marques - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,32,55,100,NW - N,Fracos
04/10/2022,Couto Magalhaes - TO,Claro a parcialmente nublado,Estavel,21,35,35,95,NE - SE,Fracos/Moderados
05/10/2022,Couto Magalhaes - TO,Claro a parcialmente nublado,Estavel,21,35,35,95,NE - SE,Fracos/Moderados
06/10/2022,Couto Magalhaes - TO,Claro a parcialmente nublado,Estavel,21,35,35,95,NE - SE,Fracos/Moderados
07/10/2022,Couto Magalhaes - TO,Claro a parcialmente nublado,Estavel,21,35,35,95,NE - SE,Fracos/Moderados
08/10/2022,Couto Magalhaes - TO,Claro a parcialmente nublado,Estavel,21,36,35,95,NE - SE,Fracos/Moderados
09/10/2022,Couto Magalhaes - TO,Claro a nublado,Estavel,22,37,35,95,NE - SE,Fracos/Moderados
11/10/2022,Couto Magalhaes - TO,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Elevacao,23,31,60,100,SE - NE,Fracos/Moderados
13/10/2022,Couto Magalhaes - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,34,60,100,SE - NE,Fracos/Moderados
14/10/2022,Couto Magalhaes - TO,Claro a parcialmente nublado,Estavel,23,37,30,85,SE - NE,Fracos/Moderados
15/10/2022,Couto Magalhaes - TO,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Declinio,23,34,60,100,E - NE,Fracos/Moderados
16/10/2022,Couto Magalhaes - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas a tarde,Estavel,23,34,60,100,E - NE,Fracos/Moderados
17/10/2022,Couto Magalhaes - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,34,60,100,E - NE,Fracos/Moderados
18/10/2022,Couto Magalhaes - TO,Claro a parcialmente nublado,Estavel,22,36,40,95,E - NE,Fracos/Moderados
19/10/2022,Couto Magalhaes - TO,Claro a parcialmente nublado,Estavel,22,36,40,95,E - NE,Fracos/Moderados
20/10/2022,Couto Magalhaes - TO,Claro a parcialmente nublado,Estavel,22,36,40,95,E - NE,Fracos/Moderados
21/10/2022,Couto Magalhaes - TO,Claro a parcialmente nublado,Estavel,22,36,40,95,E - NE,Fracos/Moderados
22/10/2022,Couto Magalhaes - TO,Encoberto a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Estavel,22,32,50,95,E - NE,Fracos/Moderados
23/10/2022,Couto Magalhaes - TO,Encoberto a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Estavel,22,32,50,95,E - NE,Fracos/Moderados
24/10/2022,Couto Magalhaes - TO,Parcialmente nublado a encoberto com pancadas de chuva e trovoadas a tarde e a noite,Estavel,22,33,50,100,E - NE,Fracos/Moderados
25/10/2022,Couto Magalhaes - TO,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Declinio,23,30,65,100,SW - NE,Fracos/Moderados
26/10/2022,Couto Magalhaes - TO,Parcialmente nublado a nublado com chuva e trovoadas a tarde,Elevacao,23,34,60,100,SE - NE,Fracos/Moderados
27/10/2022,Couto Magalhaes - TO,Parcialmente nublado a nublado com chuva e trovoadas a tarde e a noite,Estavel,23,32,60,100,SE - NE,Fracos/Moderados
28/10/2022,Couto Magalhaes - TO,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,31,65,100,SE - NE,Fracos/Moderados
29/10/2022,Couto Magalhaes - TO,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,31,65,100,SE - NE,Fracos/Moderados
30/10/2022,Couto Magalhaes - TO,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,32,65,100,SE - NE,Fracos/Moderados
31/10/2022,Couto Magalhaes - TO,Nublado a parcialmente nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,32,65,100,SE - NE,Fracos/Moderados
04/10/2022,Cruzeiro do Sul - AC,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,21,33,55,100,NW - N,Fracos
05/10/2022,Cruzeiro do Sul - AC,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,21,34,45,95,NW - N,Fracos
06/10/2022,Cruzeiro do Sul - AC,Nublado com pancadas de chuva e trovoadas,Estavel,21,33,55,100,N - NE,Fracos
07/10/2022,Cruzeiro do Sul - AC,Nublado com pancadas de chuva e trovoadas,Estavel,21,33,55,100,S,Fracos
08/10/2022,Cruzeiro do Sul - AC,Encoberto com chuva,Estavel,22,29,65,100,SW - NW,Fracos
